sebi_report_as_on_reporting_date_27oct2025,unnamed_1,unnamed_2,unnamed_3
STERTOOLS,STERLING TOOLS LIMITED,318117,1189.44
STLNETWORK,STL NETWORKS LIMITED,687134,195.42
STLTECH,STERLITE TECHNOLOGIES LTD,1210582,1437.73
STOVEKRAFT,STOVE KRAFT LIMITED,200867,1358.91
STYLAMIND,STYLAM INDUSTRIES LIMITED,133147,2643.50
STYLEBAAZA,BAAZAR STYLE RETAIL LTD,715425,2443.01
STYRENIX,STYRENIX PERFORMANCE LTD,127313,3413.09
SUBEXLTD,SUBEX LTD,938299,151.89
SUBROS,SUBROS LIMITED,154401,1629.10
SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,240212,2886.13
SUKHJITS,SUKHJIT STARCH & CHEM LTD,1710,3.51
SULA,SULA VINEYARDS LIMITED,2333061,7222.25
SUMICHEM,SUMITOMO CHEM INDIA LTD,696343,3878.04
SUMIT,SUMIT WOODS LIMITED,3100,2.67
SUMMITSEC,SUMMIT SECURITIES LTD,21186,468.75
SUNCLAY,SUNDARAM CLAYTON LIMITED,30575,549.66
SUNDARAM,SUNDARAM MULTI PAP LTD,34562,0.73
SUNDARMFIN,SUNDARAM FINANCE LTD,33659,1600.37
SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,0,0.00
SUNDRMFAST,SUNDRAM FASTENERS LTD,109664,1143.92
SUNDROP,SUNDROP BRANDS LIMITED,92860,734.29
SUNFLAG,SUNFLAG IRON AND STEEL CO,624342,1784.58
SUNPHARMA,SUN PHARMACEUTICAL IND L,532442,8987.62
SUNTECK,SUNTECK REALTY LIMITED,1257617,5750.54
SUNTV,SUN TV NETWORK LIMITED,595491,3589.90
SUPERHOUSE,SUPERHOUSE LIMITED,2778,5.13
SUPRAJIT,SUPRAJIT ENGINEERING LTD,267469,1265.06
SUPREME,SUPREME HOLDIN N HOSP I L,11448,8.94
SUPREMEIND,SUPREME INDUSTRIES LTD,198952,8695.90
SUPRIYA,SUPRIYA LIFESCIENCE LTD,447515,3152.51
SURAJEST,SURAJ ESTATE DEVELOPERS L,1199923,3987.80
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,356840,1107.25
SURANASOL,SURANA SOLAR LIMITED,3192,1.12
SURANAT&P,SURANA TELECOM AND POW LT,28894,6.97
SURYAROSNI,SURYA ROSHNI LTD,920338,2749.16
SURYODAY,SURYODAY SMALL FIN BK LTD,517650,737.02
SUVEN,SUVEN LIFE SCIENCES LTD,151263,308.27
SUYOG,SUYOG TELEMATICS LIMITED,75728,608.50
SUZLON,SUZLON ENERGY LIMITED,151329076,91004.28
SWANCORP,SWAN CORP LIMITED,6422383,31972.40
SWARAJENG,SWARAJ ENGINES LTD,44259,1850.27
SWELECTES,SWELECT ENERGY SYS LTD,46340,404.18
SWIGGY,SWIGGY LIMITED,7512112,32367.07
SWSOLAR,STRLNG & WIL REN ENE LTD,8919834,26139.59
SYMPHONY,SYMPHONY LIMITED,228988,2506.61
SYNCOMF,SYNCOM FORMU (I) LTD,285207,52.27
SYNGENE,SYNGENE INTERNATIONAL LTD,647229,4461.99
SYRMA,SYRMA SGS TECHNOLOGY LTD,1785880,13825.56
TAINWALCHM,TAINWALA CHEMICAL AND PLA,645,1.41
TAJGVK,TAJ GVK HOTELS & RESORTS,978249,4273.24
TALBROAUTO,TALBROS AUTO. COMP. LTD,250504,774.76
TANLA,TANLA PLATFORMS LIMITED,2632286,18150.97
TARC,TARC LIMITED,2053115,3551.27
TARIL,TRANS & RECTI. LTD,1585570,8179.19
TARMAT,TARMAT LIMITED,5551,3.25
TARSONS,TARSONS PRODUCTS LIMITED,1503252,5543.08
TASTYBITE,TASTY BITE EATABLES LTD,7562,819.35
TATACHEM,TATA CHEMICALS LTD,1465722,13926.66
TATACOMM,TATA COMMUNICATIONS LTD,213115,3790.11
TATACONSUM,TATA CONSUMER PRODUCT LTD,433508,4792.06
TATAELXSI,TATA ELXSI LIMITED,427342,26060.08
TATAGOLD,TATAAML-TATAGOLD,28349899,3362.21
TATAINVEST,TATA INVESTMENT CORP LTD,2044841,19043.18
TATAPOWER,TATA POWER CO LTD,9737693,38751.67
TATASTEEL,TATA STEEL LIMITED,12413119,19798.06
TATATECH,TATA TECHNOLOGIES LIMITED,3514238,26975.10
TATSILV,TATAAML-TATSILV,27734428,4434.71
TATVA,TATVA CHIN PHARM CHEM LTD,210713,2394.85
TBOTEK,TBO TEK LIMITED,64524,998.40
TBZ,TRIB BHIMJI ZAVERI LTD,453100,889.70
TCI,TRANSPORT CORPN OF INDIA,20972,243.55
TCIEXP,TCI EXPRESS LIMITED,114680,917.23
TCPLPACK,TCPL PACKAGING LIMITED,25126,1010.17
TCS,TATA CONSULTANCY SERV LT,4334959,139133.39
TDPOWERSYS,TD POWER SYSTEMS LTD.,740588,4007.95
TEAMLEASE,TEAMLEASE SERVICES LTD.,99958,2003.16
TECH,BIRLASLAMC - TECH,24448,9.48
TECHM,TECH MAHINDRA LIMITED,1388986,21660.70
TECHNOE,TECHNO ELEC & ENG CO. LTD,617546,8754.24
TEGA,TEGA INDUSTRIES LIMITED,1652551,32981.52
TEJASNET,TEJAS NETWORKS LIMITED,4567089,32110.51
TEXINFRA,TEXMACO INFRA & HOLDG LTD,768312,885.66
TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,13063,8.37
TEXRAIL,TEXMACO RAIL & ENG. LTD.,9126117,14973.72
TFCILTD,TOURISM FINANCE CORP. OF,58869886,31779.94
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,31308,644.99
THEINVEST,THE INVEST TRUST OF IND L,1715,2.46
THEJO,THEJO ENGINEERING LIMITED,4948,97.39
THELEELA,LEELA PALACES HOTEL LTD,300003,1339.26
THEMISMED,THEMIS MEDICARE LTD.,214647,345.43
THERMAX,THERMAX LTD,254160,8859.57
THOMASCOOK,THOMAS COOK (INDIA) LTD,3029834,5155.18
THOMASCOTT,THOMAS SCOTT (INDIA) LTD,668,2.57
THYROCARE,THYROCARE TECH LTD,203699,2635.55
TI,TILAKNAGAR INDUSTRIES LTD,3506835,15605.33
TIGERLOGS,TIGER LOGISTICS (INDIA) L,20662,8.98
TIIL,TECHNOCRAFT IND LTD,28332,767.38
TIINDIA,TUBE INVEST OF INDIA LTD,204959,6637.77
TIMETECHNO,TIME TECHNOPLAST LTD.,2499804,5625.65
TIMKEN,TIMKEN INDIA LTD.,69960,2366.93
TINNARUBR,TINNA RUBBER AND INFR LTD,19571,190.93
TIPSFILMS,TIPS FILMS LIMITED,115,0.56
TIPSMUSIC,TIPS MUSIC LIMITED,686946,4070.62
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,1495748,4424.90
TITAGARH,TITAGARH RAIL SYSTEMS LTD,2651255,24966.62
TITAN,TITAN COMPANY LIMITED,257516,9099.48
TMB,TAMILNAD MERCA BANK LTD,332383,1488.02
TMPV,TATA MOTORS PASS VEH LTD,12812038,83110.23
TNIDETF,TATAAML - TNIDETF,57154,53.04
TNPETRO,TAMILNADU PETROPRODUCTS L,42531,42.56
TNPL,TAMILNADU NEWSPRT & PAPER,619536,1069.05
TOKYOPLAST,TOKYO PLAST INTL LTD,5069,6.57
TOLINS,TOLINS TYRES LIMITED,305425,571.67
TOP100CASE,ZERODHAAMC - TOP100CASE,179203,19.57
TOP10ADD,DSPAMC - TOP10ADD,84378,81.40
TOP15IETF,ICICIPRAMC - TOP15IETF,13719,1.47
TORNTPHARM,TORRENT PHARMACEUTICALS L,52000,1860.36
TORNTPOWER,TORRENT POWER LTD,618988,8532.07
TPHQ,TEAMO PRODUCTIONS HQ LTD,10000,0.07
TPLPLASTEH,TPL PLASTECH LIMITED,75994,65.39
TRACXN,TRACXN TECHNOLOGIES LTD,251378,170.90
TRANSRAILL,TRANSRAIL LIGHTING LTD,2630815,19377.38
TRANSWORLD,TRANSWORLD SHIP LINES LTD,71844,228.34
TRAVELFOOD,TRAVEL FOOD SERVICES LTD,50215,678.45
TREJHARA,TREJHARA SOLUTIONS LTD,1,0.00
TREL,TRANSINDIA REAL ESTATE L,39042,15.13
TRENT,TRENT LTD,2057789,107902.65
TRF,TRF LIMITED,29526,109.31
TRIDENT,TRIDENT LIMITED,29250156,9355.42
TRIGYN,TRIGYN TECHNOLOGIES LTD,7780,7.89
TRITURBINE,TRIVENI TURBINE LIMITED,1047643,6214.14
TRIVENI,TRIVENI ENGG. & INDS. LTD,1245743,4821.75
TRU,TRUCAP FINANCE LIMITED,16697,2.01
TSFINV,TSF INVESTMENTS LIMITED,280517,1415.48
TTKHLTCARE,TTK HEALTHCARE LIMITED,1816,24.37
TTKPRESTIG,TTK PRESTIGE LTD,94386,657.78
TTML,TATA TELESERV(MAHARASTRA),550996,343.33
TVSELECT,TVS ELECTRONICS LTD,34361,217.82
TVSHLTD,TVS HOLDINGS LIMITED,9724,1211.74
TVSMOTOR,TVS MOTOR COMPANY  LTD,161063,5470.62
TVSSCS,TVS SUPPLY CHAIN SOL L,2987873,4261.84
TVSSRICHAK,TVS SRICHAKRA LIMITED,5033,187.35
TVTODAY,TV TODAY NETWORK LTD,267353,502.45
UBL,UNITED BREWERIES LTD,184834,3546.89
UCAL,UCAL LIMITED,15270,23.05
UCOBANK,UCO BANK,35672410,12125.80
UDS,UPDATER SERVICES LIMITED,959314,2726.84
UFBL,UNITED FOODBRANDS LIMITED,398810,1097.40
UFLEX,UFLEX LIMITED,176878,1000.72
UFO,UFO MOVIEZ INDIA LTD.,88523,81.45
UGARSUGAR,THE UGAR SUGAR WORKS LTD,273693,140.00
UGROCAP,UGRO CAPITAL LIMITED,618170,1120.99
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,19743697,9316.99
ULTRACEMCO,ULTRATECH CEMENT LIMITED,127333,15541.01
UMIYA-MRO,UMIYA BUILDCON LIMITED,3417,3.65
UNICHEMLAB,UNICHEM LABORATORIES LTD,91578,546.01
UNIDT,UNITED DRILLING TOOLS LTD,4399,9.80
UNIECOM,UNICOMMERCE ESOLUTIONS L,1109325,1616.85
UNIENTER,UNIPHOS ENTERPRISES LTD,1000,1.70
UNIMECH,UNIMECH AEROSPACE N MFG L,28194,300.96
UNIONBANK,UNION BANK OF INDIA,21885963,30116.00
UNIONGOLD,UNIONAMC - UNIONGOLD,1966,2.44
UNIPARTS,UNIPARTS INDIA LIMITED,333699,1595.96
UNITDSPR,UNITED SPIRITS LIMITED,1219565,16987.83
UNITECH,UNITECH LTD,60000,4.38
UNITEDTEA,UNITED NILGIRI TEA LTD,50,0.25
UNIVCABLES,UNIVERSAL CABLES LTD,245404,1606.94
UNOMINDA,UNO MINDA LIMITED,463633,5745.26
UPL,UPL LIMITED,1294492,8899.58
URJA,URJA GLOBAL LIMITED,283076,40.08
USHAMART,USHA MARTIN LTD.,1685302,6847.13
USK,UDAYSHIVAKUMAR INFRA LTD,13810,4.18
UTIAMC,UTI ASSET MNGMT CO LTD,272412,3670.09
UTIBANKETF,UTIAMC - UTIBANKETF,39141,22.71
UTINEXT50,UTIAMC - UTINEXT50,167079,129.37
UTINIFTETF,UTIAMC - UTINIFTETF,5078,14.02
UTISENSETF,UTIAMC - UTISENSETF,701,6.28
UTISXN50,UTIAMC - UTISXN50,3300,2.97
UTKARSHBNK,UTKARSH SMALL FIN BANK L,13362011,3712.34
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,270838,857.95
UYFINCORP,U. Y. FINCORP LIMITED,37011,6.76
V2RETAIL,V2 RETAIL LIMITED,563275,12624.90
VADILALIND,VADILAL INDUSTRIES LTD,15148,832.32
VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,1113845,2839.38
VAISHALI,VAISHALI PHARMA LIMITED,15001,1.87
VAKRANGEE,VAKRANGEE LIMITED,607391,55.74
VAL30IETF,ICICIPRAMC - VAL30IETF,3268,0.44
VALIANTLAB,VALIANT LABORATORIES LTD,24393,24.55
VALIANTORG,VALIANT ORGANICS LIMITED,175,0.87
VARDHACRLC,VARDHAMAN ACRYLICS LTD,1919,0.86
VARROC,VARROC ENGINEERING LTD.,338044,2043.14
VASCONEQ,VASCON ENGINEERS LTD,4804459,3077.76
VASWANI,VASWANI IND LTD,2240,1.36
VBL,VARUN BEVERAGES LIMITED,8775739,43949.43
VEDL,VEDANTA LIMITED,12685332,57849.85
VEEDOL,VEEDOL CORPORATION LTD,63212,1177.18
VENKEYS,VENKY S (INDIA) LIMITED,150541,2423.32
VENTIVE,VENTIVE HOSPITALITY LTD,1121298,8449.87
VENUSPIPES,VENUS PIPES & TUBES LTD,304499,4278.36
VENUSREM,VENUS REMEDIES LIMITED,403,1.55
VERANDA,VERANDA LEARNING SOL LTD,794844,1897.29
VESUVIUS,VESUVIUS INDIA LTD,247808,1326.17
VETO,VETO SWITCHGEAR CABLE LTD,9460,11.45
VGUARD,V-GUARD IND LTD.,372979,1464.01
VHL,VARDHMAN HOLDINGS LIMITED,115,4.92
VIDHIING,VIDHI SPCLTY F INGRDNTS L,823162,3558.35
VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,131103,1383.36
VIKASECO,VIKAS ECOTECH LIMITED,94335,2.03
VIKASLIFE,VIKAS LIFECARE LIMITED,642082,19.77
VIKRAMSOLR,VIKRAM SOLAR LIMITED,1231349,4196.56
VIKRAN,VIKRAN ENGINEERING LTD,1541777,1563.92
VIMTALABS,VIMTA LABS LIMITED,418670,3082.03
VINATIORGA,VINATI ORGANICS LTD,59274,1061.77
VINCOFE,VINTAGE COFFEE N BVRGS L,1439623,2116.66
VINDHYATEL,VINDHYA TELELINKS LTD,118210,1895.91
VINYLINDIA,VINYL CHEMICALS (I) LTD.,18272,55.68
VIPCLOTHNG,VIP CLOTHING LIMITED,121491,48.43
VIPIND,VIP INDUSTRIES LTD,887270,4080.73
VIPULLTD,VIPUL LIMITED,209495,21.74
VIRINCHI,VIRINCHI LIMITED,10987,3.44
VISAKAIND,VISAKA INDUSTRIES LIMITED,50356,42.75
VISHNU,VISHNU CHEMICALS LIMITED,551792,2735.29
VISHWARAJ,VISHWARAJ SUGAR IND LTD,116365,15.21
VLEGOV,VL E GOV AND IT SOL LTD,17818,5.82
VLSFINANCE,VLS FINANCE LTD,62759,153.64
VMART,VMART RETAIL LTD,74017,715.33
VMM,VISHAL MEGA MART LIMITED,6225696,9042.73
VOLTAMP,VOLTAMP TRANSFORMERS LTD,118605,9673.95
VOLTAS,VOLTAS LTD,354406,5055.56
VPRPL,VISHNU PRAKASH R PUNGLI L,3652279,4831.95
VRAJ,VRAJ IRON AND STEEL LTD,23678,44.37
VRLLOG,VRL LOGISTICS LIMITED,723256,2056.63
VSSL,VARDHMAN SPC STEEL LTD,107200,319.79
VSTIND,VST INDUSTRIES LTD,1332831,3942.53
VSTL,VIBHOR STEEL TUBES LTD,8842,15.85
VSTTILLERS,VST TILLERS TRACTORS LTD,50162,2659.85
VTL,VARDHMAN TEXTILES LIMITED,675921,3183.00
WAAREEENER,WAAREE ENERGIES LIMITED,1650009,56836.45
WAAREERTL,WAAREE RENEWABLE TECH LTD,590589,7210.21
WABAG,VA TECH WABAG LTD,919617,13336.56
WALCHANNAG,WALCHANDNAGAR INDUSTRIES,134619,261.61
WANBURY,WANBURY LIMITED,35852,93.28
WCIL,WESTERN CARRIERS (IND) L,1120579,1453.08
WEALTH,WEALTH FRST PORT. MG. LTD,872,10.43
WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,428616,5604.28
WEL,WONDER ELECTRICALS LTD,1424639,2115.93
WELCORP,WELSPUN CORP LIMITED,1641938,13881.29
WELENT,WELSPUN ENTERPRISES LTD.,909301,4689.64
WELSPUNLIV,WELSPUN LIVING LIMITED,9309616,13264.47
WENDT,WENDT (INDIA) LIMITED,40141,3858.48
WESTLIFE,WESTLIFE FOODWORLD LTD,152898,1050.62
WHEELS,WHEELS INDIA LTD,88248,757.78
WHIRLPOOL,WHIRLPOOL OF INDIA LTD,160823,2154.13
WINDLAS,WINDLAS BIOTECH LIMITED,229393,2083.70
WINDMACHIN,WINDSOR MACHINES LIMITED,116084,385.72
WIPRO,WIPRO LTD,10009010,25208.95
WOCKPHARMA,WOCKHARDT LIMITED,1993304,30097.39
WONDERLA,WONDERLA HOLIDAYS LTD.,182672,1602.57
WORTHPERI,WORTH PERIPHERALS LIMITED,18547,29.06
WSI,W.S.INDUSTRIES (I) LTD.,3800,3.12
WSTCSTPAPR,WEST COAST PAPER MILLS LT,339582,1833.31
XCHANGING,XCHANGING SOLUTIONS LTD,341950,351.33
XPROINDIA,XPRO INDIA LIMITED,107371,1316.74
YASHO,YASHO INDUSTRIES LIMITED,12239,214.49
YATHARTH,YATHARTH HOSP & TRA C S L,820093,5913.19
YATRA,YATRA ONLINE LIMITED,1317705,1890.26
YESBANK,YES BANK LIMITED,393681680,86171.40
YUKEN,YUKEN INDIA LIMITED,6662,71.82
ZAGGLE,ZAGGLE PREPA OCEAN SER L,2018896,7422.20
ZEEL,ZEE ENTERTAINMENT ENT LTD,38042320,49125.24
ZEELEARN,ZEE LEARN LIMITED,23500,2.31
ZEEMEDIA,ZEE MEDIA CORPORATION LTD,3055071,398.54
ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,963004,7859.10
ZENTEC,ZEN TECHNOLOGIES LIMITED,1041665,16254.68
ZFCVINDIA,ZF COM VE CTR SYS IND LTD,11517,1541.65
ZIMLAB,ZIM LABORATORIES LIMITED,25067,25.66
ZODIAC,ZODIAC ENERGY LIMITED,137,0.62
ZOTA,ZOTA HEALTH CARE LIMITED,97816,1213.79
ZUARI,ZUARI AGRO CHEMICALS LTD,434634,1201.76
ZUARIIND,ZUARI INDUSTRIES LIMITED,287422,1016.25
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,609224,6208.49
ZYDUSWELL,ZYDUS WELLNESS LIMITED,272807,1244.79
* Figures are rounded to the nearest decimal.,,,
