sebi_report_as_on_reporting_date_26nov2025,unnamed_1,unnamed_2,unnamed_3
SOTL,SAVITA OIL TECHNOLO. LTD,86863,388.80
SOUTHBANK,THE SOUTH INDIAN BANK LTD,39506499,14126.70
SOUTHWEST,SOUTH WEST PINNACLE LTD,16766,31.93
SPAL,S. P. APPARELS LIMITED,69836,544.99
SPANDANA,SPANDANA SPHOORTY FIN LTD,740541,2461.37
SPARC,SUN PHARMA ADV.RES.CO.LTD,1689722,2721.70
SPECIALITY,SPECIALITY REST LTD,60203,87.47
SPECTRUM,SPECTRUM ELECTRIC IND LTD,257,3.27
SPENCERS,SPENCER S RETAIL LIMITED,423820,309.59
SPIC,SPIC LTD,3214814,3223.61
SPLPETRO,SUPREME PETROCHEM LIMITED,124753,976.77
SPMLINFRA,SPML INFRA LIMITED,1514400,3913.10
SPORTKING,SPORTKING INDIA LIMITED,358400,404.56
SRD,SHANKAR LAL RAMPAL LTD,13,0.01
SREEL,SREELEATHERS LIMITED,10651,27.13
SRF,SRF LTD,276460,8182.73
SRGHFL,SRG HOUSING FINANCE L,2,0.01
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,52554,328.14
SRM,SRM CONTRACTORS LIMITED,94312,545.96
SSDL,SARASWATI SAREE DEPOT LTD,10627,9.93
SSWL,STEEL STRIPS WHEELS LTD.,929370,2149.22
STALLION,STALLION IND FLUOROCHEM L,30850,89.58
STANLEY,STANLEY LIFESTYLES LTD,114316,337.68
STAR,STRIDES PHARMA SCI LTD,748736,6144.50
STARCEMENT,STAR CEMENT LIMITED,1239343,3184.48
STARHEALTH,STAR HEALTH & AL INS CO L,937664,4555.14
STARPAPER,STAR PAPER MILLS LTD,860,1.61
STCINDIA,THE STATE TRADING CORPN,32270,43.52
STEELCAS,STEELCAST LIMITED,44449,100.57
STEELCITY,STEEL CITY SECURITIES LTD,538,0.55
STEELXIND,STEEL EXCHANGE INDIA LTD,4984125,518.54
STEL,STEL HOLDINGS LIMITED,1024,4.55
STERTOOLS,STERLING TOOLS LIMITED,282036,1033.08
STLNETWORK,STL NETWORKS LIMITED,1071977,279.17
STLTECH,STERLITE TECHNOLOGIES LTD,1368768,1604.32
STOVEKRAFT,STOVE KRAFT LIMITED,333845,2359.77
STYL,SESHAASAI TECHNOLOGIES L,31785,103.31
STYLAMIND,STYLAM INDUSTRIES LIMITED,202905,4066.24
STYLEBAAZA,BAAZAR STYLE RETAIL LTD,742314,2414.27
STYRENIX,STYRENIX PERFORMANCE LTD,138196,3540.32
SUBEXLTD,SUBEX LTD,1046931,163.41
SUBROS,SUBROS LIMITED,266662,2617.30
SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,344880,3942.91
SUKHJITS,SUKHJIT STARCH & CHEM LTD,1804,3.66
SULA,SULA VINEYARDS LIMITED,2418497,7235.15
SUMICHEM,SUMITOMO CHEM INDIA LTD,818186,4361.40
SUMIT,SUMIT WOODS LIMITED,3100,2.67
SUMMITSEC,SUMMIT SECURITIES LTD,20409,447.60
SUNCLAY,SUNDARAM CLAYTON LIMITED,40174,649.11
SUNDARAM,SUNDARAM MULTI PAP LTD,33930,0.72
SUNDARMFIN,SUNDARAM FINANCE LTD,23068,1118.67
SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,6361,48.66
SUNDRMFAST,SUNDRAM FASTENERS LTD,151901,1548.08
SUNDROP,SUNDROP BRANDS LIMITED,97628,760.00
SUNFLAG,SUNFLAG IRON AND STEEL CO,608931,1713.06
SUNPHARMA,SUN PHARMACEUTICAL IND L,406799,6973.03
SUNTECK,SUNTECK REALTY LIMITED,1002393,4545.97
SUNTV,SUN TV NETWORK LIMITED,628607,3733.67
SUPERHOUSE,SUPERHOUSE LIMITED,4668,8.00
SUPRAJIT,SUPRAJIT ENGINEERING LTD,242300,1146.59
SUPREME,SUPREME HOLDIN N HOSP I L,7888,6.45
SUPREMEIND,SUPREME INDUSTRIES LTD,294306,11990.98
SUPRIYA,SUPRIYA LIFESCIENCE LTD,496575,3711.51
SURAJEST,SURAJ ESTATE DEVELOPERS L,1331633,4326.20
SURAJLTD,SURAJ LIMITED,39,0.11
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,373224,1159.13
SURANASOL,SURANA SOLAR LIMITED,3202,1.11
SURANAT&P,SURANA TELECOM AND POW LT,24090,5.73
SURYAROSNI,SURYA ROSHNI LTD,1378662,4050.44
SURYODAY,SURYODAY SMALL FIN BK LTD,565149,798.28
SUVEN,SUVEN LIFE SCIENCES LTD,198265,390.28
SUYOG,SUYOG TELEMATICS LIMITED,98895,751.69
SUZLON,SUZLON ENERGY LIMITED,148026459,89438.10
SWANCORP,SWAN CORP LIMITED,5996250,29802.10
SWARAJENG,SWARAJ ENGINES LTD,52223,2134.84
SWELECTES,SWELECT ENERGY SYS LTD,34120,291.71
SWIGGY,SWIGGY LIMITED,8631770,36491.58
SWSOLAR,STRLNG & WIL REN ENE LTD,9047703,25846.32
SYMPHONY,SYMPHONY LIMITED,250179,2656.63
SYNCOMF,SYNCOM FORMU (I) LTD,581723,100.66
SYNGENE,SYNGENE INTERNATIONAL LTD,652581,4470.84
SYRMA,SYRMA SGS TECHNOLOGY LTD,1674879,13611.10
SYSTMTXC,SYSTEMATIX CORP SERVICE L,57957,91.45
TAINWALCHM,TAINWALA CHEMICAL AND PLA,148,0.33
TAJGVK,TAJ GVK HOTELS & RESORTS,940756,4056.75
TALBROAUTO,TALBROS AUTO. COMP. LTD,231757,703.68
TANLA,TANLA PLATFORMS LIMITED,2758590,18640.10
TARC,TARC LIMITED,2387986,4005.51
TARIL,TRANS & RECTI. LTD,3275019,12222.86
TARMAT,TARMAT LIMITED,7951,4.50
TARSONS,TARSONS PRODUCTS LIMITED,567097,1821.21
TASTYBITE,TASTY BITE EATABLES LTD,8596,900.84
TATACAP,TATA CAPITAL LIMITED,300458,972.90
TATACHEM,TATA CHEMICALS LTD,1666360,15222.47
TATACOMM,TATA COMMUNICATIONS LTD,283047,5135.09
TATACONSUM,TATA CONSUMER PRODUCT LTD,388532,4359.61
TATAELXSI,TATA ELXSI LIMITED,452942,26950.43
TATAGOLD,TATAAML-TATAGOLD,23217775,2752.82
TATAINVEST,TATA INVESTMENT CORP LTD,1622608,14624.22
TATAPOWER,TATA POWER CO LTD,10337393,40899.73
TATASTEEL,TATA STEEL LIMITED,28950820,49195.63
TATATECH,TATA TECHNOLOGIES LIMITED,3406273,26001.76
TATSILV,TATAAML-TATSILV,26126322,4149.17
TATVA,TATVA CHIN PHARM CHEM LTD,258391,3440.31
TBOTEK,TBO TEK LIMITED,109991,1820.95
TBZ,TRIB BHIMJI ZAVERI LTD,407674,798.88
TCI,TRANSPORT CORPN OF INDIA,20818,241.54
TCIEXP,TCI EXPRESS LIMITED,124393,952.24
TCPLPACK,TCPL PACKAGING LIMITED,25691,1019.87
TCS,TATA CONSULTANCY SERV LT,3418426,111076.41
TDPOWERSYS,TD POWER SYSTEMS LTD.,898822,6159.14
TEAMLEASE,TEAMLEASE SERVICES LTD.,113032,2170.26
TECH,BIRLASLAMC - TECH,17426,6.86
TECHM,TECH MAHINDRA LIMITED,1157587,18105.88
TECHNOE,TECHNO ELEC & ENG CO. LTD,601800,8214.31
TEGA,TEGA INDUSTRIES LIMITED,1494961,29801.61
TEJASNET,TEJAS NETWORKS LIMITED,4442277,30226.29
TEXINFRA,TEXMACO INFRA & HOLDG LTD,799505,908.29
TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,13515,8.28
TEXRAIL,TEXMACO RAIL & ENG. LTD.,9180609,14769.14
TFCILTD,TOURISM FINANCE CORP. OF,71299090,40653.55
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,13377,385.29
THEINVEST,THE INVEST TRUST OF IND L,1649,2.41
THEJO,THEJO ENGINEERING LIMITED,4913,94.55
THELEELA,LEELA PALACES HOTEL LTD,246382,1083.21
THEMISMED,THEMIS MEDICARE LTD.,196925,296.73
THERMAX,THERMAX LTD,334055,11186.62
THOMASCOOK,THOMAS COOK (INDIA) LTD,2445505,4059.41
THOMASCOTT,THOMAS SCOTT (INDIA) LTD,14906,61.22
THYROCARE,THYROCARE TECH LTD,141696,2066.28
TI,TILAKNAGAR INDUSTRIES LTD,3420967,15491.28
TIGERLOGS,TIGER LOGISTICS (INDIA) L,10054,4.28
TIIL,TECHNOCRAFT IND LTD,30375,816.24
TIINDIA,TUBE INVEST OF INDIA LTD,228770,7235.56
TIL,TIL LTD,200,0.57
TIMETECHNO,TIME TECHNOPLAST LTD.,2998271,6546.95
TIMKEN,TIMKEN INDIA LTD.,60548,2068.77
TINNARUBR,TINNA RUBBER AND INFR LTD,20756,194.55
TIPSFILMS,TIPS FILMS LIMITED,140,0.66
TIPSMUSIC,TIPS MUSIC LIMITED,681862,3924.53
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,1578961,4570.22
TITAGARH,TITAGARH RAIL SYSTEMS LTD,2928282,27146.87
TITAN,TITAN COMPANY LIMITED,242574,8988.13
TMB,TAMILNAD MERCA BANK LTD,280998,1296.85
TMCV,TATA MOTORS LIMITED,48498,150.66
TMPV,TATA MOTORS PASS VEH LTD,18697630,98983.58
TNIDETF,TATAAML - TNIDETF,48323,45.20
TNPETRO,TAMILNADU PETROPRODUCTS L,184703,199.42
TNPL,TAMILNADU NEWSPRT & PAPER,619730,1041.78
TOKYOPLAST,TOKYO PLAST INTL LTD,2604,3.44
TOLINS,TOLINS TYRES LIMITED,292252,526.70
TOP100CASE,ZERODHAAMC - TOP100CASE,69333,7.54
TOP10ADD,DSPAMC - TOP10ADD,58789,57.16
TOP15IETF,ICICIPRAMC - TOP15IETF,8051,0.88
TORNTPHARM,TORRENT PHARMACEUTICALS L,43350,1598.38
TORNTPOWER,TORRENT POWER LTD,589160,8086.40
TPHQ,TEAMO PRODUCTIONS HQ LTD,10000,0.07
TPLPLASTEH,TPL PLASTECH LIMITED,34005,28.87
TRACXN,TRACXN TECHNOLOGIES LTD,286083,184.40
TRANSRAILL,TRANSRAIL LIGHTING LTD,2676434,19022.40
TRANSWORLD,TRANSWORLD SHIP LINES LTD,55653,182.02
TRAVELFOOD,TRAVEL FOOD SERVICES LTD,36652,490.86
TREJHARA,TREJHARA SOLUTIONS LTD,1,0.00
TREL,TRANSINDIA REAL ESTATE L,38804,14.71
TRENT,TRENT LTD,2212559,111943.25
TRF,TRF LIMITED,26399,97.42
TRIDENT,TRIDENT LIMITED,28611891,9069.15
TRITURBINE,TRIVENI TURBINE LIMITED,913019,5424.04
TRIVENI,TRIVENI ENGG. & INDS. LTD,1270718,4890.95
TRU,TRUCAP FINANCE LIMITED,17347,2.07
TRUALT,TRUALT BIOENERGY LIMITED,221321,1032.51
TSFINV,TSF INVESTMENTS LIMITED,314623,1634.35
TTKHLTCARE,TTK HEALTHCARE LIMITED,2432,31.57
TTKPRESTIG,TTK PRESTIGE LTD,100564,714.77
TTL,T T LIMITED,30052,2.70
TTML,TATA TELESERV(MAHARASTRA),936754,566.57
TVSELECT,TVS ELECTRONICS LTD,81138,508.24
TVSHLTD,TVS HOLDINGS LIMITED,1768,248.52
TVSMOTOR,TVS MOTOR COMPANY  LTD,329402,11422.74
TVSSCS,TVS SUPPLY CHAIN SOL L,3148296,4358.39
TVSSRICHAK,TVS SRICHAKRA LIMITED,6600,283.98
TVTODAY,TV TODAY NETWORK LTD,242167,435.11
UBL,UNITED BREWERIES LTD,191343,3615.30
UCAL,UCAL LIMITED,31080,43.87
UCOBANK,UCO BANK,38611190,13099.17
UDS,UPDATER SERVICES LIMITED,974343,2586.58
UFBL,UNITED FOODBRANDS LIMITED,380346,1007.42
UFLEX,UFLEX LIMITED,165347,921.23
UFO,UFO MOVIEZ INDIA LTD.,72892,64.99
UGARSUGAR,THE UGAR SUGAR WORKS LTD,206397,108.15
UGROCAP,UGRO CAPITAL LIMITED,607832,1101.11
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,19777005,9539.21
ULTRACEMCO,ULTRATECH CEMENT LIMITED,165057,19948.37
UMAEXPORTS,UMA EXPORTS LIMITED,500,0.24
UMIYA-MRO,UMIYA BUILDCON LIMITED,2962,3.13
UNICHEMLAB,UNICHEM LABORATORIES LTD,81013,467.27
UNIDT,UNITED DRILLING TOOLS LTD,7084,15.32
UNIECOM,UNICOMMERCE ESOLUTIONS L,1192666,1691.98
UNIENTER,UNIPHOS ENTERPRISES LTD,1000,1.70
UNIMECH,UNIMECH AEROSPACE N MFG L,37037,382.84
UNIONBANK,UNION BANK OF INDIA,14180075,19813.86
UNIONGOLD,UNIONAMC - UNIONGOLD,1833,2.26
UNIPARTS,UNIPARTS INDIA LIMITED,297878,1434.03
UNITDSPR,UNITED SPIRITS LIMITED,780568,10970.27
UNITECH,UNITECH LTD,344049,22.41
UNITEDTEA,UNITED NILGIRI TEA LTD,50,0.25
UNIVCABLES,UNIVERSAL CABLES LTD,236471,1642.96
UNOMINDA,UNO MINDA LIMITED,371413,4686.54
UPL,UPL LIMITED,823582,5837.21
URBANCO,URBAN COMPANY LIMITED,1209400,1723.51
URJA,URJA GLOBAL LIMITED,508744,68.92
USHAMART,USHA MARTIN LTD.,1838423,7649.50
USK,UDAYSHIVAKUMAR INFRA LTD,15175,4.51
UTIAMC,UTI ASSET MNGMT CO LTD,307763,4002.73
UTIBANKETF,UTIAMC - UTIBANKETF,19562,11.44
UTINEXT50,UTIAMC - UTINEXT50,339747,258.70
UTINIFTETF,UTIAMC - UTINIFTETF,6206,17.24
UTISENSETF,UTIAMC - UTISENSETF,672,6.12
UTISXN50,UTIAMC - UTISXN50,3713,3.38
UTKARSHBNK,UTKARSH SMALL FIN BANK L,48000826,9387.96
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,259568,824.94
UYFINCORP,U. Y. FINCORP LIMITED,18348,3.34
V2RETAIL,V2 RETAIL LIMITED,954475,22033.21
VADILALIND,VADILAL INDUSTRIES LTD,16939,927.93
VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,1397263,3675.36
VAISHALI,VAISHALI PHARMA LIMITED,1486754,155.00
VAKRANGEE,VAKRANGEE LIMITED,735748,65.99
VAL30IETF,ICICIPRAMC - VAL30IETF,4745,0.66
VALIANTLAB,VALIANT LABORATORIES LTD,24539,24.63
VALIANTORG,VALIANT ORGANICS LIMITED,4688,21.19
VARDHACRLC,VARDHAMAN ACRYLICS LTD,1673,0.76
VARDMNPOLY,VARDHMAN POLYTEX LTD.,2000,0.15
VARROC,VARROC ENGINEERING LTD.,382338,2430.44
VASCONEQ,VASCON ENGINEERS LTD,4925934,3048.52
VASWANI,VASWANI IND LTD,1240,0.72
VBL,VARUN BEVERAGES LIMITED,8749464,43697.14
VEDL,VEDANTA LIMITED,14332140,67893.12
VEEDOL,VEEDOL CORPORATION LTD,60260,1108.58
VENKEYS,VENKY S (INDIA) LIMITED,177944,2764.39
VENTIVE,VENTIVE HOSPITALITY LTD,1162673,8745.83
VENUSPIPES,VENUS PIPES & TUBES LTD,239513,3415.34
VENUSREM,VENUS REMEDIES LIMITED,9227,49.41
VERANDA,VERANDA LEARNING SOL LTD,710306,1684.03
VESUVIUS,VESUVIUS INDIA LTD,252809,1337.15
VETO,VETO SWITCHGEAR CABLE LTD,10939,13.14
VGUARD,V-GUARD IND LTD.,444011,1695.86
VHL,VARDHMAN HOLDINGS LIMITED,2,0.08
VIDHIING,VIDHI SPCLTY F INGRDNTS L,823623,3555.54
VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,111529,1175.70
VIKASECO,VIKAS ECOTECH LIMITED,72078,1.48
VIKASLIFE,VIKAS LIFECARE LIMITED,952390,25.25
VIKRAMSOLR,VIKRAM SOLAR LIMITED,1481637,4718.20
VIKRAN,VIKRAN ENGINEERING LTD,3878191,4192.25
VIMTALABS,VIMTA LABS LIMITED,429754,3051.51
VINATIORGA,VINATI ORGANICS LTD,68238,1199.11
VINCOFE,VINTAGE COFFEE N BVRGS L,1832170,2932.89
VINDHYATEL,VINDHYA TELELINKS LTD,123756,1965.80
VINYLINDIA,VINYL CHEMICALS (I) LTD.,16980,50.80
VIPCLOTHNG,VIP CLOTHING LIMITED,42246,15.05
VIPIND,VIP INDUSTRIES LTD,1015109,4538.58
VIPULLTD,VIPUL LIMITED,9484,2.14
VIRINCHI,VIRINCHI LIMITED,9997,3.15
VISAKAIND,VISAKA INDUSTRIES LIMITED,70652,56.36
VISHNU,VISHNU CHEMICALS LIMITED,464555,2337.30
VISHWARAJ,VISHWARAJ SUGAR IND LTD,114865,14.41
VLEGOV,VL E GOV AND IT SOL LTD,17768,4.27
VLSFINANCE,VLS FINANCE LTD,53732,131.29
VMART,VMART RETAIL LTD,75699,693.38
VMM,VISHAL MEGA MART LIMITED,9862116,13977.14
VMSTMT,VMS TMT LIMITED,26912,17.66
VOLTAMP,VOLTAMP TRANSFORMERS LTD,81220,6769.78
VOLTAS,VOLTAS LTD,344889,4889.69
VPRPL,VISHNU PRAKASH R PUNGLI L,3407565,4341.20
VRAJ,VRAJ IRON AND STEEL LTD,21040,38.81
VRLLOG,VRL LOGISTICS LIMITED,747831,2123.56
VSSL,VARDHMAN SPC STEEL LTD,95164,281.47
VSTIND,VST INDUSTRIES LTD,1388430,4043.94
VSTL,VIBHOR STEEL TUBES LTD,14404,23.42
VSTTILLERS,VST TILLERS TRACTORS LTD,50587,2778.89
VTL,VARDHMAN TEXTILES LIMITED,579659,2763.66
WAAREEENER,WAAREE ENERGIES LIMITED,1913850,65291.81
WAAREERTL,WAAREE RENEWABLE TECH LTD,665691,7954.77
WABAG,VA TECH WABAG LTD,925432,13312.88
WALCHANNAG,WALCHANDNAGAR INDUSTRIES,231047,424.62
WANBURY,WANBURY LIMITED,52562,133.64
WCIL,WESTERN CARRIERS (IND) L,1490056,1904.26
WEALTH,WEALTH FRST PORT. MG. LTD,1901,21.41
WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,3622575,4707.29
WEL,WONDER ELECTRICALS LTD,1537083,2470.95
WELCORP,WELSPUN CORP LIMITED,1786204,15295.18
WELENT,WELSPUN ENTERPRISES LTD.,1041018,5469.53
WELSPUNLIV,WELSPUN LIVING LIMITED,8840172,12817.40
WENDT,WENDT (INDIA) LIMITED,41223,3886.11
WESTLIFE,WESTLIFE FOODWORLD LTD,207287,1339.00
WEWORK,WEWORK INDIA MANAGEMENT L,53467,339.12
WHEELS,WHEELS INDIA LTD,119775,1050.42
WHIRLPOOL,WHIRLPOOL OF INDIA LTD,167360,2178.89
WINDLAS,WINDLAS BIOTECH LIMITED,242418,2175.26
WINDMACHIN,WINDSOR MACHINES LIMITED,128997,412.84
WIPRO,WIPRO LTD,7864307,19907.35
WOCKPHARMA,WOCKHARDT LIMITED,2059459,30676.96
WONDERLA,WONDERLA HOLIDAYS LTD.,262000,2021.64
WORTHPERI,WORTH PERIPHERALS LIMITED,17506,27.35
WSI,W.S.INDUSTRIES (I) LTD.,5649,4.59
WSTCSTPAPR,WEST COAST PAPER MILLS LT,364306,1904.37
XCHANGING,XCHANGING SOLUTIONS LTD,474834,471.38
XPROINDIA,XPRO INDIA LIMITED,102309,1244.66
YASHO,YASHO INDUSTRIES LIMITED,11952,208.52
YATHARTH,YATHARTH HOSP & TRA C S L,847833,6184.70
YATRA,YATRA ONLINE LIMITED,1641396,2630.48
YESBANK,YES BANK LIMITED,396327319,87452.82
YUKEN,YUKEN INDIA LIMITED,5811,61.00
ZAGGLE,ZAGGLE PREPA OCEAN SER L,2609525,9826.27
ZEEL,ZEE ENTERTAINMENT ENT LTD,38019449,47934.65
ZEELEARN,ZEE LEARN LIMITED,24500,2.38
ZEEMEDIA,ZEE MEDIA CORPORATION LTD,3552786,440.60
ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,1251639,9917.35
ZENTEC,ZEN TECHNOLOGIES LIMITED,1191715,18103.88
ZFCVINDIA,ZF COM VE CTR SYS IND LTD,9635,1273.17
ZIMLAB,ZIM LABORATORIES LIMITED,23183,23.28
ZODIAC,ZODIAC ENERGY LIMITED,1589,5.71
ZODIACLOTH,ZODIAC CLOTHING CO. LTD.,2,0.00
ZOTA,ZOTA HEALTH CARE LIMITED,107235,1433.42
ZUARI,ZUARI AGRO CHEMICALS LTD,397672,1095.69
ZUARIIND,ZUARI INDUSTRIES LIMITED,277363,970.11
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,906369,8985.28
ZYDUSWELL,ZYDUS WELLNESS LIMITED,286262,1307.13
* Figures are rounded to the nearest decimal.,,,
